date_day,service,service_label,day_type,is_holiday,holiday_name,trips,revenue,distance_mi,duration_s,tipped_trips,tip_observable_trips,tip_observable_tip,tip_observable_fare,trend,seasonal,resid
2021-07-16,green,Green Boro Taxi,weekday,false,,193,5935.5199999999995,590.2000000000004,191242.0,116,126,622.3899999999999,3230.2399999999993,175.1158581254779,22.584525228021775,-4.700383353499689
2021-07-16,yellow,Yellow Medallion Taxi,weekday,false,,11157,329829.18000000017,27365.63999999992,8792099.0,7173,7774,34055.650000000016,167975.4200000001,9693.971874885245,1495.601442909785,-32.57331779502965
2021-07-17,fhvhv,High Volume For Hire Vehicle,weekend,false,,75332,2306171.770000007,337487.85999999783,98269698.0,19774,75332,94265.45999999999,1878933.5099999984,61549.70944563997,13870.640001226951,-88.34944686692324
2021-07-17,green,Green Boro Taxi,weekend,false,,227,6436.029999999995,672.6699999999995,189312.0,143,155,742.0699999999999,3666.8000000000015,175.30448171604246,52.73311722458971,-1.037598940632165
2021-07-17,yellow,Yellow Medallion Taxi,weekend,false,,12041,339604.76,29532.67999999997,8574184.0,7652,8281,34970.240000000005,171235.11999999988,9706.788657266494,2317.9642522781974,16.247090455308353
2021-07-18,fhvhv,High Volume For Hire Vehicle,weekend,false,,55520,1692581.3800000008,247909.9599999998,72086708.0,14535,55520,68348.22000000003,1380160.0899999978,61564.36068855115,-5879.864684458211,-164.49600409293635
2021-07-18,green,Green Boro Taxi,weekend,false,,176,5222.849999999997,548.8100000000001,157606.0,105,113,588.24,2800.4800000000005,175.30872678198676,-30.660724339599557,31.351997557612805
2021-07-18,yellow,Yellow Medallion Taxi,weekend,false,,8595,244503.5400000001,21054.25999999993,6138071.0,5506,5966,25317.530000000064,125220.74999999988,9719.204637580518,-1096.0882140576118,-28.11642352290619
2021-07-19,fhvhv,High Volume For Hire Vehicle,weekday,false,,53180,1708048.3199999882,239440.3,76900902.0,13755,53180,68296.55999999985,1396461.4899999963,61585.08667300545,-8444.146776240836,39.06010323538794
2021-07-19,green,Green Boro Taxi,weekday,false,,146,4713.55,460.2300000000001,151208.0,91,102,560.4399999999998,2802.25,175.21020382320194,-30.07979567464708,0.8695918514451364
2021-07-19,yellow,Yellow Medallion Taxi,weekday,false,,8324,241589.16999999975,20004.30000000006,6448182.0,5387,5797,24985.11999999998,123586.4600000002,9728.819693546544,-1410.4672697681508,5.647576221606869
2021-07-20,fhvhv,High Volume For Hire Vehicle,weekday,false,,55394,1776089.4799999937,249379.91999999923,79899132.0,14249,55394,70837.78,1452712.5600000098,61619.86974049807,-6335.213066580862,109.3433260827951
2021-07-20,green,Green Boro Taxi,weekday,false,,176,5415.329999999999,533.3899999999998,174516.0,112,123,605.7700000000002,3129.289999999999,175.4698493248169,-11.642163318428622,12.172313993611738
2021-07-20,yellow,Yellow Medallion Taxi,weekday,false,,8764,258875.8999999999,21660.789999999928,6948398.0,5620,6073,26627.610000000015,131507.48999999985,9736.0190166863,-1047.0763975490518,75.05738086275232
2021-07-21,fhvhv,High Volume For Hire Vehicle,weekday,false,,58284,1857219.870000011,259561.84000000003,83422012.0,15249,58284,75567.51999999999,1517261.3,61668.54969539754,-3316.7226742604744,-67.82702113706182
2021-07-21,green,Green Boro Taxi,weekday,false,,162,4830.049999999998,475.0299999999999,154967.0,98,111,522.99,2673.430000000001,176.33411191524647,-10.585469337930153,-3.7486425773163035
2021-07-21,yellow,Yellow Medallion Taxi,weekday,false,,9089,266530.7499999998,22265.229999999963,7101078.0,5854,6325,27464.069999999992,135510.73000000024,9740.527348429208,-518.1868736633755,-133.34047476583328
2021-07-22,fhvhv,High Volume For Hire Vehicle,weekday,false,,62617,1994380.059999993,278498.3299999977,89540436.0,16324,62617,80347.35000000022,1628618.649999997,61723.60459153391,1010.6052856405823,-117.20987717449316
2021-07-22,green,Green Boro Taxi,weekday,false,,165,4978.310000000002,489.1800000000003,156727.0,109,121,581.1000000000004,2842.2200000000007,177.43690744197323,6.935467267365716,-19.372374709338942
2021-07-22,yellow,Yellow Medallion Taxi,weekday,false,,10024,294695.6099999994,24547.94000000001,7892447.0,6449,6975,30360.250000000022,149355.18000000008,9741.686719043255,229.0181740392283,53.29510691751602
2021-07-23,fhvhv,High Volume For Hire Vehicle,weekday,false,,70890,2264070.000000008,316813.10999999876,101813336.0,18337,70890,90488.00999999995,1850692.1500000053,61775.52455888554,9249.807606704508,-135.3321655900436
2021-07-23,green,Green Boro Taxi,weekday,false,,191,5671.329999999999,553.0600000000002,175749.0,127,139,679.9500000000004,3433.69,178.47906426662644,20.457866294602706,-7.936930561229133
2021-07-23,yellow,Yellow Medallion Taxi,weekday,false,,11323,334606.97999999986,27895.099999999966,8974349.0,7317,7896,35073.960000000036,171768.86999999982,9740.586161853103,1480.5372398451902,101.8765983017056
2021-07-24,fhvhv,High Volume For Hire Vehicle,weekend,false,,75938,2316414.1199999927,338833.05000000313,98615520.0,19933,75938,94236.53000000004,1887413.9700000053,61821.16359860955,13973.09075527937,143.7456461110778
2021-07-24,green,Green Boro Taxi,weekend,false,,231,6743.06,699.0800000000003,200688.0,153,167,757.3100000000001,3987.0399999999986,179.51041450633332,52.662779308067805,-1.1731938144011167
2021-07-24,yellow,Yellow Medallion Taxi,weekend,false,,11984,338135.68999999977,29227.119999999995,8507736.0,7638,8223,35080.76999999997,171613.55000000005,9736.80610256307,2319.748312033378,-72.55441459644862
2021-07-25,fhvhv,High Volume For Hire Vehicle,weekend,false,,55870,1698133.3099999954,248072.49999999953,72272518.0,14641,55870,68876.34000000027,1383752.7799999947,61861.44044163157,-6119.389091790222,127.94865015865798
2021-07-25,green,Green Boro Taxi,weekend,false,,165,5336.3499999999985,556.1300000000001,159866.0,109,116,681.4699999999998,3183.350000000001,180.63601147728204,-24.5512887236652,8.91527724638317
2021-07-25,yellow,Yellow Medallion Taxi,weekend,false,,8800,249370.19999999972,21570.180000000004,6282041.0,5575,6063,25824.92999999999,127265.86999999973,9730.504649698487,-1020.346014225752,89.84136452726489
2021-07-26,fhvhv,High Volume For Hire Vehicle,weekday,false,,53441,1702475.2900000075,238478.03999999986,76479361.0,13824,53441,68346.32000000007,1392022.1199999987,61891.708175335596,-8541.595755210195,90.88757987460122
2021-07-26,green,Green Boro Taxi,weekday,false,,158,4679.6399999999985,464.2500000000001,149567.0,97,113,490.57000000000005,2678.6499999999983,182.02507828737993,-32.67371527724764,8.648636989867725
2021-07-26,yellow,Yellow Medallion Taxi,weekday,false,,8296,242289.51000000036,20199.50000000002,6467485.0,5278,5703,24553.639999999978,121743.85999999958,9724.446378345694,-1390.2344016144593,-38.211976731234245
2021-07-27,fhvhv,High Volume For Hire Vehicle,weekday,false,,55621,1794554.229999996,251130.93999999945,80968972.0,14399,55621,72454.16,1466747.8300000085,61900.61145300724,-6353.131168506098,73.51971549886366
2021-07-27,green,Green Boro Taxi,weekday,false,,165,5491.049999999999,548.3700000000002,184395.0,109,119,564.9500000000002,2974.03,183.33292938991065,-12.983970536578036,-5.3489588533326184
2021-07-27,yellow,Yellow Medallion Taxi,weekday,false,,8602,250494.30999999982,20800.149999999972,6673673.0,5549,5977,26247.360000000044,127439.70000000006,9719.343794105554,-1059.0084077878291,-58.33538631772535
2021-07-28,fhvhv,High Volume For Hire Vehicle,weekday,false,,58583,1862684.9099999955,260596.40000000008,83541713.0,15365,58583,75510.52999999997,1521702.4800000074,61877.30657056359,-3312.0769121751505,17.77034161156189
2021-07-28,green,Green Boro Taxi,weekday,false,,177,5983.669999999998,604.6700000000001,194736.0,111,122,665.09,3500.250000000001,183.81468533599107,-9.74969586779395,2.935010531802874
2021-07-28,yellow,Yellow Medallion Taxi,weekday,false,,9207,269927.4999999996,22445.029999999988,7198373.0,5993,6425,28110.009999999987,137178.85,9715.951253482219,-562.2755912525073,53.324337770289276
2021-07-29,fhvhv,High Volume For Hire Vehicle,weekday,false,,63011,2006428.4800000016,280896.6899999996,90111608.0,16287,63011,80537.29000000001,1640177.129999998,61821.65313173688,1015.8331068741976,173.51376138892374
2021-07-29,green,Green Boro Taxi,weekday,false,,194,6087.430000000001,602.1300000000001,198427.0,127,139,661.0200000000002,3512.02,183.58102029244492,5.998551362454351,4.420428345100731
2021-07-29,yellow,Yellow Medallion Taxi,weekday,false,,9818,290000.3699999999,24029.080000000038,7751014.0,6363,6861,30363.69000000005,148920.8899999996,9716.393126166578,194.8263336960474,-93.21945986262654
2021-07-30,fhvhv,High Volume For Hire Vehicle,weekday,false,,71462,2278233.5899999943,318891.34000000055,102400345.0,18535,71462,91212.84000000013,1862603.1599999897,61748.88576408196,9421.397098552441,291.7171373655947
2021-07-30,green,Green Boro Taxi,weekday,false,,208,6490.970000000001,640.9300000000001,203450.0,138,143,779.86,3609.600000000001,183.04940671226197,22.50704950715956,2.443543780578466
2021-07-30,yellow,Yellow Medallion Taxi,weekday,false,,11176,328203.65000000026,27113.229999999967,8742804.0,7179,7757,33729.81000000004,165644.5600000004,9718.478933881403,1492.0772529044173,-34.55618678581959
2021-07-31,fhvhv,High Volume For Hire Vehicle,weekend,false,,75814,2320247.249999996,340316.6599999984,98952498.0,19868,75814,93525.40000000011,1892727.5599999963,61676.28907474885,14072.839338558897,64.87158669225028
2021-07-31,green,Green Boro Taxi,weekend,false,,237,6370.480000000002,645.6199999999995,186427.0,165,177,765.7499999999998,3851.869999999999,182.42496233907102,50.85046144085228,3.724576220076699
2021-07-31,yellow,Yellow Medallion Taxi,weekend,false,,12122,343107.7900000005,29719.160000000014,8637326.0,7748,8335,35397.90000000009,173757.6400000002,9719.367019087664,2316.476438049421,86.15654286291465
2021-08-01,fhvhv,High Volume For Hire Vehicle,weekend,false,,55186,1679657.8600000027,245824.6599999994,71527469.0,14280,55186,67238.50000000006,1369586.3600000064,61609.895871272645,-6278.167920628693,-145.72795064395177
2021-08-01,green,Green Boro Taxi,weekend,false,,152,4639.439999999999,479.77999999999986,135157.0,104,112,616.9000000000001,2956.030000000002,181.8044827031037,-21.08180193581116,-8.72268076729253
2021-08-01,yellow,Yellow Medallion Taxi,weekend,false,,8715,246080.9999999995,21261.380000000067,6193329.0,5560,6038,25412.680000000026,125140.38999999978,9719.09898479328,-964.3071726433357,-39.791812149944235
2021-08-02,fhvhv,High Volume For Hire Vehicle,weekday,false,,52645,1675645.13,233865.02000000014,75253259.0,13642,52645,67504.7699999999,1368468.6699999915,61545.450111570724,-8586.193606059729,-314.25650551099534
2021-08-02,green,Green Boro Taxi,weekday,false,,135,3845.020000000002,377.81,118061.0,88,94,433.70000000000005,2226.4,181.0380197685592,-32.8498105789751,-13.188209189584086
2021-08-02,yellow,Yellow Medallion Taxi,weekday,false,,8429,250577.60000000006,20890.819999999967,6714008.0,5426,5858,25641.859999999964,126975.46000000005,9716.890560622487,-1378.5284735599948,90.63791293750728
2021-08-03,fhvhv,High Volume For Hire Vehicle,weekday,false,,54871,1748989.7299999944,244550.91999999952,78594569.0,14246,54871,70485.94999999995,1429297.6699999915,61490.36294754129,-6403.362327441627,-216.00062009966496
2021-08-03,green,Green Boro Taxi,weekday,false,,170,5405.030000000001,536.4799999999999,173628.0,110,115,616.2800000000002,2998.500000000001,180.05380675348064,-17.227826423765258,7.174019670284622
2021-08-03,yellow,Yellow Medallion Taxi,weekday,false,,8683,252844.91999999995,20973.229999999985,6731884.0,5601,6055,26277.210000000032,128830.07999999993,9713.454736410222,-1076.9556002205497,46.500863810328156
2021-08-04,fhvhv,High Volume For Hire Vehicle,weekday,false,,58130,1859359.3600000006,260146.93999999837,83649435.0,14976,58130,74684.04999999996,1519724.5099999956,61456.099608494515,-3293.2696687006924,-32.82993979382445
2021-08-04,green,Green Boro Taxi,weekday,false,,188,5378.980000000002,512.16,165749.0,128,137,674.86,3120.409999999999,179.07436392365005,-11.974134559516571,20.89977063586653
2021-08-04,yellow,Yellow Medallion Taxi,weekday,false,,9110,264811.44999999984,21792.649999999976,7011622.0,5914,6385,27282.600000000126,134815.09999999995,9707.896772769549,-580.6673657595347,-17.229407010014256
2021-08-05,fhvhv,High Volume For Hire Vehicle,weekday,false,,62395,1997192.3100000063,279699.2600000001,89836948.0,16261,62395,80632.28000000023,1632574.1500000032,61449.29509055736,1039.6725956585176,-93.96768621587398
2021-08-05,green,Green Boro Taxi,weekday,false,,181,5953.35,594.7400000000002,189885.0,116,124,701.9399999999998,3400.1399999999994,178.30627849383146,7.560485309275775,-4.866763803107233
2021-08-05,yellow,Yellow Medallion Taxi,weekday,false,,9868,288425.65999999957,24105.129999999976,7713944.0,6395,6917,30069.689999999955,148355.88000000032,9698.825404951722,166.21274514985058,2.9618498984273174
2021-08-06,fhvhv,High Volume For Hire Vehicle,weekday,false,,71233,2270104.34000001,317494.86999999714,101920745.0,18516,71233,91905.20999999996,1854547.8299999877,61469.57126142068,9460.78144085632,302.6472977230005
2021-08-06,green,Green Boro Taxi,weekday,false,,207,7213.589999999998,701.9300000000003,240922.0,131,138,827.38,4065.07,177.73710775941805,26.93340115113439,2.329491089447572
2021-08-06,yellow,Yellow Medallion Taxi,weekday,false,,11124,329206.26000000053,27567.830000000034,8834881.0,7191,7777,34306.66999999992,168697.53999999966,9688.476580467968,1507.0931910249196,-71.56977149288832
2021-08-07,fhvhv,High Volume For Hire Vehicle,weekend,false,,75261,2290370.5100000016,335408.72000000055,97354035.0,19501,75261,92527.34000000029,1866369.8799999994,61507.48984440672,14184.334895590744,-430.82473999746435
2021-08-07,green,Green Boro Taxi,weekend,false,,225,6735.500000000001,708.7400000000001,201726.0,139,150,757.27,3685.7500000000014,177.346899938335,48.48772669444995,-0.8346266327849605
2021-08-07,yellow,Yellow Medallion Taxi,weekend,false,,11743,330057.90999999974,28487.539999999874,8277591.0,7502,8105,34056.67999999998,166784.28999999995,9680.180844012932,2298.875350293119,-236.0561943060511
2021-08-08,fhvhv,High Volume For Hire Vehicle,weekend,false,,55107,1679118.6599999974,245621.9600000002,71448052.0,14317,55107,67770.88000000003,1368119.1100000017,61547.35720472966,-6376.47886236353,-63.8783423661298
2021-08-08,green,Green Boro Taxi,weekend,false,,158,5003.8499999999985,514.2300000000001,154358.0,104,110,630.7900000000001,2967.3699999999994,176.95428528374353,-19.584167600150774,0.6298823164072473
2021-08-08,yellow,Yellow Medallion Taxi,weekend,false,,8868,251460.50999999998,21870.72999999998,6406476.0,5659,6143,25780.839999999982,127022.0599999998,9675.930989316594,-946.4978439505609,138.56685463396752
2021-08-09,fhvhv,High Volume For Hire Vehicle,weekday,false,,53042,1696051.8899999955,237188.59999999942,76244760.0,13724,53042,68432.92000000004,1385598.0799999975,61584.132804506815,-8616.513048143139,74.38024363632576
2021-08-09,green,Green Boro Taxi,weekday,false,,141,4396.519999999999,437.53999999999996,137270.0,93,99,520.18,2442.3199999999997,176.80698036156772,-31.133940148061747,-4.6730402135059705
2021-08-09,yellow,Yellow Medallion Taxi,weekday,false,,8265,247511.9399999993,20414.780000000002,6584286.0,5342,5770,25907.569999999963,127320.71999999988,9676.985360573459,-1354.8794423056015,-57.105918267856396
2021-08-10,fhvhv,High Volume For Hire Vehicle,weekday,false,,55250,1761814.7499999944,246246.52000000037,79056243.0,14513,55250,72197.08000000016,1438448.459999997,61619.22424113179,-6414.955215791984,45.73097466018953
2021-08-10,green,Green Boro Taxi,weekday,false,,153,4855.239999999998,484.3400000000001,158513.0,98,106,542.19,2785.9000000000005,177.3972797945505,-21.2022623110848,-3.195017483465705
2021-08-10,yellow,Yellow Medallion Taxi,weekday,false,,8556,249402.1500000005,20697.17000000001,6639399.0,5583,6043,26066.79,128141.27999999978,9680.297166642787,-1071.3490021308987,-52.948164511888535
2021-08-11,fhvhv,High Volume For Hire Vehicle,weekday,false,,58486,1869717.2100000018,261931.93999999986,83981758.0,15310,58486,76024.03000000004,1527782.0600000015,61654.44496836015,-3301.051401390172,132.60643303002144
2021-08-11,green,Green Boro Taxi,weekday,false,,154,4390.459999999999,431.84000000000026,135829.0,97,103,510.6499999999998,2471.6400000000017,178.43192604655923,-13.255427094548379,-11.17649895201086
2021-08-11,yellow,Yellow Medallion Taxi,weekday,false,,9075,266800.49000000063,22047.92999999998,7116713.0,5864,6313,27844.109999999924,135692.8,9683.734719546388,-583.0237711048624,-25.710948441525034
2021-08-12,fhvhv,High Volume For Hire Vehicle,weekday,false,,62750,1999140.3599999994,279114.55000000016,89944470.0,16079,62750,80225.09000000023,1634049.4999999995,61686.19926208045,1080.7382106580642,-16.93747273851477
2021-08-12,green,Green Boro Taxi,weekday,false,,198,6105.119999999999,621.95,191015.0,122,133,667.8100000000002,3335.729999999999,179.28196806000184,8.290337129894601,10.42769481010356
2021-08-12,yellow,Yellow Medallion Taxi,weekday,false,,9862,290155.71000000136,24072.090000000055,7759200.0,6324,6871,29661.879999999936,148099.91000000027,9685.70300827259,151.69364297164523,24.603348755763363
2021-08-13,fhvhv,High Volume For Hire Vehicle,weekday,false,,70880,2259715.4700000007,316400.34999999846,101491436.0,18473,70880,90246.40000000011,1846957.1700000048,61711.01156360527,9406.418179607666,-237.42974321293877
2021-08-13,green,Green Boro Taxi,weekday,false,,210,6441.960000000003,638.7700000000002,208163.0,132,145,707.5899999999998,3574.0499999999993,179.96063968463983,30.287313831838684,-0.2479535164785034
2021-08-13,yellow,Yellow Medallion Taxi,weekday,false,,11333,331818.22999999876,27685.79000000003,8886149.0,7245,7841,34173.75000000014,168486.5299999999,9686.068785226686,1519.0702677718314,127.86094700148351
2021-08-14,fhvhv,High Volume For Hire Vehicle,weekend,false,,76186,2325662.129999983,340348.76999999816,99101494.0,19947,76186,94709.85000000012,1895838.7500000088,61724.67637622469,14239.167112850311,222.15651092500048
2021-08-14,green,Green Boro Taxi,weekend,false,,194,5449.379999999999,555.3199999999998,162172.0,134,146,655.1200000000001,3194.629999999999,180.52535669077525,44.457614006067196,-30.982970696842443
2021-08-14,yellow,Yellow Medallion Taxi,weekend,false,,12002,339779.7600000008,29380.699999999903,8554018.0,7678,8315,35119.45999999994,172136.7299999998,9688.617981379846,2248.960601643883,64.42141697627085
2021-08-15,fhvhv,High Volume For Hire Vehicle,weekend,false,,55331,1673853.009999991,244492.72000000003,71140796.0,14423,55331,67493.75000000023,1364214.269999995,61732.37150700388,-6423.730871701192,22.359364697309502
